protein_id,is_curated_GO,pctl_truncated,z_truncated,moderate_truncated,category_truncated,pctl_windowed_mean,z_windowed_mean,moderate_windowed_mean,category_windowed_mean,pctl_windowed_max,z_windowed_max,moderate_windowed_max,category_windowed_max,description,pctl_delta_mean,pctl_delta_max
XP_025880200.1,False,92.026,1.0983,False,cell_death_HR,99.063,1.506,True,cell_death_HR,99.373,1.5645,True,cell_death_HR,XP_025880200.1 myosin-6 [Oryza sativa Japonica Group],7.037,7.347
XP_015639597.1,False,58.097,0.3539,False,defense_signaling,65.74,0.4564,False,defense_signaling,65.376,0.4525,False,defense_signaling,XP_015639597.1 uncharacterized protein LOC4327594 [Oryza sativa Japonica Group],7.643,7.279
XP_015626440.1,False,55.737,0.3038,False,cell_death_HR,61.284,0.4093,False,cell_death_HR,62.994,0.4419,False,cell_death_HR,XP_015626440.1 structural maintenance of chromosomes protein 3 isoform X1 [Oryza sativa Japonica Group],5.547,7.257
XP_025878937.1,False,55.737,0.3038,False,cell_death_HR,61.284,0.4093,False,cell_death_HR,62.994,0.4419,False,cell_death_HR,XP_025878937.1 structural maintenance of chromosomes protein 3 isoform X1 [Oryza sativa Japonica Group],5.547,7.257
XP_025882816.1,False,49.32,0.23,False,defense_signaling,53.358,0.2891,False,defense_signaling,56.525,0.3321,False,defense_signaling,XP_025882816.1 protein LONGIFOLIA 1 isoform X2 [Oryza sativa Japonica Group],4.038,7.205
XP_015643664.1,False,92.026,0.8485,False,defense_signaling,99.469,1.0838,True,defense_signaling,99.218,1.0573,True,defense_signaling,XP_015643664.1 BEACH domain-containing protein B isoform X3 [Oryza sativa Japonica Group],7.443,7.192
XP_025881944.1,False,92.026,0.8485,False,defense_signaling,99.521,1.0917,True,defense_signaling,99.178,1.0914,True,antimicrobial,XP_025881944.1 BEACH domain-containing protein B isoform X1 [Oryza sativa Japonica Group],7.495,7.152
XP_025881945.1,False,92.218,0.8516,False,defense_signaling,99.523,1.0921,True,defense_signaling,99.225,1.0914,True,antimicrobial,XP_025881945.1 BEACH domain-containing protein B isoform X2 [Oryza sativa Japonica Group],7.305,7.007
XP_025880706.1,False,88.82,0.8074,False,RLK_defense,95.821,1.2413,False,antimicrobial,95.791,1.2366,False,antimicrobial,XP_025880706.1 ABC transporter C family member 14 isoform X1 [Oryza sativa Japonica Group],7.001,6.971
XP_015633379.1,False,65.247,0.4505,False,defense_signaling,69.668,0.5101,False,defense_signaling,72.174,0.5481,False,defense_signaling,XP_015633379.1 protein PRD1 isoform X2 [Oryza sativa Japonica Group],4.421,6.927
XP_015611919.1,False,62.612,0.4148,False,defense_signaling,66.931,0.4743,False,defense_signaling,69.529,0.5092,False,defense_signaling,XP_015611919.1 uncharacterized protein LOC4347050 [Oryza sativa Japonica Group],4.319,6.917
XP_015611347.1,False,83.742,0.7785,False,antimicrobial,93.351,1.1379,False,antimicrobial,90.607,1.0529,False,antimicrobial,XP_015611347.1 ABC transporter C family member 4 [Oryza sativa Japonica Group],9.609,6.865
XP_015622128.1,False,86.127,0.9392,False,antimicrobial,92.399,1.1071,False,antimicrobial,92.941,1.1243,False,antimicrobial,XP_015622128.1 ABC transporter B family member 9 isoform X1 [Oryza sativa Japonica Group],6.272,6.814
XP_015643578.1,False,78.997,0.6423,False,defense_signaling,83.495,0.8403,False,cell_death_HR,85.806,0.9221,False,cell_death_HR,XP_015643578.1 enhancer of mRNA-decapping protein 4 isoform X2 [Oryza sativa Japonica Group],4.498,6.809
XP_015620949.1,False,91.213,0.9571,False,NBS_LRR,97.679,1.2663,False,NBS_LRR,98.012,1.3839,False,NBS_LRR,XP_015620949.1 BTB/POZ domain-containing protein FBL11 isoform X1 [Oryza sativa Japonica Group],6.466,6.799
XP_015649572.1,False,91.359,1.0287,False,NBS_LRR,95.429,1.3534,False,NBS_LRR,98.133,1.6868,False,NBS_LRR,XP_015649572.1 disease resistance protein Pik-2-like [Oryza sativa Japonica Group],4.07,6.774
XP_015646820.1,False,49.797,0.2374,False,defense_signaling,53.632,0.2928,False,defense_signaling,56.525,0.3321,False,defense_signaling,XP_015646820.1 protein LONGIFOLIA 1 isoform X1 [Oryza sativa Japonica Group],3.835,6.728
XP_015620864.1,False,76.007,0.7044,False,cell_death_HR,79.549,0.7809,False,cell_death_HR,82.511,0.8421,False,cell_death_HR,XP_015620864.1 exportin-7 isoform X2 [Oryza sativa Japonica Group],3.542,6.504
XP_015639451.1,False,92.482,0.8557,False,defense_signaling,97.966,0.9959,False,defense_signaling,98.894,1.0389,False,defense_signaling,XP_015639451.1 DNA (cytosine-5)-methyltransferase CMT2-like isoform X2 [Oryza sativa Japonica Group],5.484,6.412
XP_015614232.1,False,26.389,-0.2325,False,defense_signaling,31.053,-0.1125,False,defense_signaling,32.726,-0.0754,False,defense_signaling,XP_015614232.1 uncharacterized protein LOC4349466 isoform X4 [Oryza sativa Japonica Group],4.664,6.337
XP_015616238.1,False,89.74,0.8076,False,defense_signaling,95.93,0.9357,False,cell_death_HR,96.068,1.2679,False,cell_death_HR,XP_015616238.1 helicase-like transcription factor CHR28 isoform X4 [Oryza sativa Japonica Group],6.19,6.328
XP_015633381.1,False,65.198,0.4497,False,defense_signaling,68.951,0.5008,False,defense_signaling,71.479,0.5376,False,defense_signaling,XP_015633381.1 protein PRD1 isoform X3 [Oryza sativa Japonica Group],3.753,6.281
XP_015617089.1,False,84.813,0.8978,False,cell_death_HR,88.399,0.9887,False,cell_death_HR,91.005,1.0645,False,antimicrobial,XP_015617089.1 ABC transporter B family member 9 isoform X1 [Oryza sativa Japonica Group],3.586,6.192
XP_015620863.1,False,75.017,0.6828,False,cell_death_HR,78.356,0.7553,False,cell_death_HR,81.158,0.8132,False,cell_death_HR,XP_015620863.1 exportin-7 isoform X1 [Oryza sativa Japonica Group],3.339,6.141
XP_025879553.1,False,65.962,0.4619,False,defense_signaling,70.729,0.5241,False,defense_signaling,72.022,0.5459,False,defense_signaling,XP_025879553.1 uncharacterized protein LOC4333696 isoform X1 [Oryza sativa Japonica Group],4.767,6.06
XP_015631224.1,False,65.962,0.4619,False,defense_signaling,70.729,0.5241,False,defense_signaling,72.022,0.5459,False,defense_signaling,XP_015631224.1 uncharacterized protein LOC4333696 isoform X1 [Oryza sativa Japonica Group],4.767,6.06
XP_015631226.1,False,65.962,0.4619,False,defense_signaling,70.729,0.5241,False,defense_signaling,72.022,0.5459,False,defense_signaling,XP_015631226.1 uncharacterized protein LOC4333696 isoform X1 [Oryza sativa Japonica Group],4.767,6.06
XP_025879497.1,False,77.306,0.6032,False,NBS_LRR,82.424,0.7202,False,NBS_LRR,83.302,0.7409,False,NBS_LRR,"XP_025879497.1 pentatricopeptide repeat-containing protein At5g15280, mitochondrial isoform X2 [Oryza sativa Japonica Group]",5.118,5.996
XP_015626168.1,False,74.976,0.5878,False,defense_signaling,83.859,0.709,False,defense_signaling,80.935,0.8076,False,cell_death_HR,XP_015626168.1 enhancer of mRNA-decapping protein 4 [Oryza sativa Japonica Group],8.883,5.959
XP_015642864.2,False,67.716,0.4856,False,defense_signaling,70.814,0.5252,False,defense_signaling,73.628,0.5688,False,defense_signaling,XP_015642864.2 pre-mRNA-processing-splicing factor 8A [Oryza sativa Japonica Group],3.098,5.912
XP_015650573.1,False,78.861,0.7655,False,cell_death_HR,84.028,0.8785,False,cell_death_HR,84.77,0.8962,False,cell_death_HR,XP_015650573.1 peroxisome biogenesis protein 1 [Oryza sativa Japonica Group],5.167,5.909
XP_015640370.1,False,29.358,-0.1538,False,defense_signaling,33.607,-0.0567,False,defense_signaling,35.244,-0.0238,False,defense_signaling,XP_015640370.1 protein ROS1 isoform X4 [Oryza sativa Japonica Group],4.249,5.886
XP_025881950.1,False,92.026,0.8485,False,defense_signaling,97.725,0.9865,False,defense_signaling,97.877,0.9916,False,defense_signaling,XP_025881950.1 BEACH domain-containing protein B isoform X7 [Oryza sativa Japonica Group],5.699,5.851
XP_015643666.1,False,92.026,0.8485,False,defense_signaling,97.725,0.9865,False,defense_signaling,97.877,0.9916,False,defense_signaling,XP_015643666.1 BEACH domain-containing protein B isoform X7 [Oryza sativa Japonica Group],5.699,5.851
XP_025881946.1,False,92.026,0.8485,False,defense_signaling,98.049,0.9987,False,defense_signaling,97.877,0.9916,False,defense_signaling,XP_025881946.1 BEACH domain-containing protein B isoform X5 [Oryza sativa Japonica Group],6.023,5.851
XP_025881947.1,False,92.026,0.8485,False,defense_signaling,98.049,0.9987,False,defense_signaling,97.877,0.9916,False,defense_signaling,XP_025881947.1 BEACH domain-containing protein B isoform X5 [Oryza sativa Japonica Group],6.023,5.851
XP_025881948.1,False,92.026,0.8485,False,defense_signaling,97.737,0.9869,False,defense_signaling,97.877,0.9916,False,defense_signaling,XP_025881948.1 BEACH domain-containing protein B isoform X6 [Oryza sativa Japonica Group],5.711,5.851
XP_025881949.1,False,92.026,0.8485,False,defense_signaling,97.737,0.9869,False,defense_signaling,97.877,0.9916,False,defense_signaling,XP_025881949.1 BEACH domain-containing protein B isoform X6 [Oryza sativa Japonica Group],5.711,5.851
XP_015643665.1,False,92.026,0.8485,False,defense_signaling,98.264,1.0062,False,defense_signaling,97.877,0.9916,False,defense_signaling,XP_015643665.1 BEACH domain-containing protein B isoform X4 [Oryza sativa Japonica Group],6.238,5.851
XP_015639812.1,False,70.119,0.5179,False,defense_signaling,73.348,0.5632,False,defense_signaling,75.953,0.5992,False,defense_signaling,XP_015639812.1 proline-rich protein 36 isoform X1 [Oryza sativa Japonica Group],3.229,5.834
XP_015631406.1,False,86.985,0.9533,False,cell_death_HR,98.494,1.4408,False,cell_death_HR,92.77,1.1246,False,cell_death_HR,XP_015631406.1 myosin-17 [Oryza sativa Japonica Group],11.509,5.785
XP_015649857.1,False,90.952,0.8291,False,defense_signaling,94.438,0.8959,False,defense_signaling,96.611,1.0376,False,antimicrobial,XP_015649857.1 uncharacterized protein LOC4344518 [Oryza sativa Japonica Group],3.486,5.659
XP_015626250.1,False,93.898,1.1698,False,cell_death_HR,99.526,1.608,True,cell_death_HR,99.54,1.6031,True,cell_death_HR,XP_015626250.1 myosin-8 [Oryza sativa Japonica Group],5.628,5.642
XP_015614231.1,False,27.105,-0.2129,False,defense_signaling,31.518,-0.102,False,defense_signaling,32.726,-0.0754,False,defense_signaling,XP_015614231.1 uncharacterized protein LOC4349466 isoform X3 [Oryza sativa Japonica Group],4.413,5.621
XP_015625166.1,False,93.005,0.8655,False,defense_signaling,99.732,1.1144,True,defense_signaling,98.553,1.0187,False,defense_signaling,XP_015625166.1 E3 ubiquitin-protein ligase UPL3 [Oryza sativa Japonica Group],6.727,5.548
XP_015635451.1,False,92.216,1.0943,False,antimicrobial,98.351,1.0115,False,defense_signaling,97.75,1.1903,False,antimicrobial,XP_015635451.1 sacsin [Oryza sativa Japonica Group],6.135,5.534
XP_015624321.1,False,77.971,0.6392,False,NBS_LRR,81.724,0.7038,False,NBS_LRR,83.474,0.7462,False,NBS_LRR,XP_015624321.1 receptor-like protein 2 [Oryza sativa Japonica Group],3.753,5.503
XP_015620865.1,False,79.157,0.7721,False,cell_death_HR,82.323,0.84,False,cell_death_HR,84.651,0.8934,False,cell_death_HR,XP_015620865.1 exportin-7 isoform X3 [Oryza sativa Japonica Group],3.166,5.494
XP_015617011.1,False,29.187,-0.1576,False,defense_signaling,34.349,-0.0431,False,defense_signaling,34.647,-0.0372,False,defense_signaling,XP_015617011.1 uncharacterized protein LOC4324178 isoform X1 [Oryza sativa Japonica Group],5.162,5.46
XP_015618693.1,False,32.598,-0.0784,False,defense_signaling,38.61,0.0422,False,defense_signaling,37.954,0.0317,False,defense_signaling,XP_015618693.1 uncharacterized protein LOC4326602 isoform X3 [Oryza sativa Japonica Group],6.012,5.356
XP_015641697.1,False,88.637,1.0049,False,antimicrobial,92.777,1.1201,False,antimicrobial,93.988,1.1619,False,antimicrobial,XP_015641697.1 ABC transporter B family member 11 isoform X3 [Oryza sativa Japonica Group],4.14,5.351
XP_025877587.1,False,94.566,0.9998,False,RLK_defense,98.013,1.5131,False,RLK_defense,99.864,1.8417,True,RLK_defense,XP_025877587.1 uncharacterized protein LOC9268090 [Oryza sativa Japonica Group],3.447,5.298
XP_015626733.1,False,93.562,1.1569,False,cell_death_HR,99.173,1.5244,True,cell_death_HR,98.828,1.476,False,cell_death_HR,XP_015626733.1 protein OPAQUE1 [Oryza sativa Japonica Group],5.611,5.266
XP_015614069.1,False,93.355,1.1482,False,cell_death_HR,99.068,1.5085,True,cell_death_HR,98.619,1.4507,False,cell_death_HR,XP_015614069.1 protein OPAQUE1 [Oryza sativa Japonica Group],5.713,5.264
XP_015623657.1,False,74.94,0.6812,False,cell_death_HR,78.903,0.766,False,cell_death_HR,80.193,0.7941,False,cell_death_HR,XP_015623657.1 structural maintenance of chromosomes protein 3 [Oryza sativa Japonica Group],3.963,5.253
XP_015617020.1,False,29.187,-0.1576,False,defense_signaling,33.804,-0.0533,False,defense_signaling,34.365,-0.044,False,defense_signaling,XP_015617020.1 uncharacterized protein LOC4324178 isoform X2 [Oryza sativa Japonica Group],4.617,5.178
XP_015614230.1,False,29.367,-0.1534,False,defense_signaling,33.764,-0.0542,False,defense_signaling,34.429,-0.0429,False,defense_signaling,XP_015614230.1 uncharacterized protein LOC4349466 isoform X2 [Oryza sativa Japonica Group],4.397,5.062
XP_015620533.1,False,89.74,1.0297,False,antimicrobial,93.44,1.1412,False,antimicrobial,94.755,1.1935,False,antimicrobial,XP_015620533.1 nucleolar protein 6 [Oryza sativa Japonica Group],3.7,5.015
XP_025877692.1,False,66.978,0.4291,False,defense_signaling,67.033,0.4411,False,defense_signaling,71.973,0.5021,False,NBS_LRR,XP_025877692.1 putative 1-phosphatidylinositol-3-phosphate 5-kinase FAB1D isoform X1 [Oryza sativa Japonica Group],0.055,4.995
XP_015620016.1,False,66.978,0.4291,False,defense_signaling,67.033,0.4411,False,defense_signaling,71.973,0.5021,False,NBS_LRR,XP_015620016.1 putative 1-phosphatidylinositol-3-phosphate 5-kinase FAB1D isoform X1 [Oryza sativa Japonica Group],0.055,4.995
XP_025880505.1,False,86.053,0.8336,False,NBS_LRR,89.783,0.9401,False,NBS_LRR,91.009,0.9986,False,NBS_LRR,"XP_025880505.1 PH, RCC1 and FYVE domains-containing protein 1 isoform X1 [Oryza sativa Japonica Group]",3.73,4.956
XP_015636088.1,False,78.617,0.7136,False,cell_death_HR,81.799,0.6887,False,cell_death_HR,83.561,0.7057,False,cell_death_HR,XP_015636088.1 uncharacterized protein LOC4335922 [Oryza sativa Japonica Group],3.182,4.944
XP_015615802.1,False,82.809,0.85,False,cell_death_HR,86.525,0.9414,False,cell_death_HR,87.751,0.9693,False,cell_death_HR,XP_015615802.1 zinc protease PQQL-like isoform X1 [Oryza sativa Japonica Group],3.716,4.942
XP_015622131.1,False,88.133,0.9908,False,antimicrobial,91.614,1.0823,False,antimicrobial,92.941,1.1243,False,antimicrobial,XP_015622131.1 ABC transporter B family member 4 isoform X2 [Oryza sativa Japonica Group],3.481,4.808
XP_015622129.1,False,88.133,0.9908,False,antimicrobial,91.614,1.0823,False,antimicrobial,92.941,1.1243,False,antimicrobial,XP_015622129.1 ABC transporter B family member 4 isoform X2 [Oryza sativa Japonica Group],3.481,4.808
XP_025883093.1,False,32.598,-0.0784,False,defense_signaling,38.196,0.0363,False,defense_signaling,37.383,0.0195,False,defense_signaling,XP_025883093.1 uncharacterized protein LOC4326602 isoform X4 [Oryza sativa Japonica Group],5.598,4.785
XP_015643212.1,False,84.188,0.8378,False,antimicrobial,93.623,0.8784,False,defense_signaling,88.968,0.8285,False,antimicrobial,XP_015643212.1 protein SWEETIE isoform X2 [Oryza sativa Japonica Group],9.435,4.78
XP_025877693.1,False,66.978,0.4291,False,defense_signaling,66.882,0.4308,False,defense_signaling,71.732,0.4976,False,NBS_LRR,XP_025877693.1 putative 1-phosphatidylinositol-3-phosphate 5-kinase FAB1D isoform X2 [Oryza sativa Japonica Group],-0.096,4.754
XP_015614707.1,False,64.388,0.368,False,NBS_LRR,67.709,0.4511,False,defense_signaling,69.087,0.5039,False,defense_signaling,"XP_015614707.1 pentatricopeptide repeat-containing protein MRL1, chloroplastic isoform X1 [Oryza sativa Japonica Group]",3.321,4.699
XP_015639842.1,False,84.213,0.715,False,defense_signaling,88.245,0.7801,False,defense_signaling,88.812,0.7911,False,defense_signaling,XP_015639842.1 protein SUPPRESSOR OF PHYA-105 1 [Oryza sativa Japonica Group],4.032,4.599
XP_015639843.1,False,84.213,0.715,False,defense_signaling,88.245,0.7801,False,defense_signaling,88.812,0.7911,False,defense_signaling,XP_015639843.1 protein SUPPRESSOR OF PHYA-105 1 [Oryza sativa Japonica Group],4.032,4.599
XP_025880601.1,False,44.372,0.153,False,defense_signaling,47.517,0.2033,False,defense_signaling,48.969,0.2232,False,defense_signaling,XP_025880601.1 uncharacterized protein LOC4336942 [Oryza sativa Japonica Group],3.145,4.597
XP_015636407.1,False,44.372,0.153,False,defense_signaling,47.517,0.2033,False,defense_signaling,48.969,0.2232,False,defense_signaling,XP_015636407.1 uncharacterized protein LOC4336942 [Oryza sativa Japonica Group],3.145,4.597
XP_025878983.1,False,94.45,1.1974,False,NBS_LRR,97.799,1.542,False,NBS_LRR,99.023,1.6556,True,RLK_defense,XP_025878983.1 tyrosine-sulfated glycopeptide receptor 1 isoform X2 [Oryza sativa Japonica Group],3.349,4.573
XP_015646596.1,False,94.934,0.9061,False,defense_signaling,94.908,0.9057,False,defense_signaling,99.504,1.084,True,defense_signaling,XP_015646596.1 protein CHROMATIN REMODELING 4 [Oryza sativa Japonica Group],-0.026,4.57
XP_015646595.1,False,94.934,0.9061,False,defense_signaling,94.908,0.9057,False,defense_signaling,99.504,1.084,True,defense_signaling,XP_015646595.1 protein CHROMATIN REMODELING 4 [Oryza sativa Japonica Group],-0.026,4.57
XP_015646598.1,False,94.934,0.9061,False,defense_signaling,94.908,0.9057,False,defense_signaling,99.504,1.084,True,defense_signaling,XP_015646598.1 protein CHROMATIN REMODELING 4 [Oryza sativa Japonica Group],-0.026,4.57
XP_015646594.1,False,94.934,0.9061,False,defense_signaling,94.908,0.9057,False,defense_signaling,99.504,1.084,True,defense_signaling,XP_015646594.1 protein CHROMATIN REMODELING 4 [Oryza sativa Japonica Group],-0.026,4.57
XP_015646597.1,False,94.934,0.9061,False,defense_signaling,94.908,0.9057,False,defense_signaling,99.504,1.084,True,defense_signaling,XP_015646597.1 protein CHROMATIN REMODELING 4 [Oryza sativa Japonica Group],-0.026,4.57
XP_015633555.1,False,70.032,0.4744,False,NBS_LRR,73.769,0.5341,False,NBS_LRR,74.44,0.5493,False,NBS_LRR,"XP_015633555.1 CRM-domain containing factor CFM2, chloroplastic isoform X2 [Oryza sativa Japonica Group]",3.737,4.408
XP_015633382.1,False,70.248,0.5197,False,defense_signaling,72.89,0.5561,False,defense_signaling,74.647,0.5822,False,defense_signaling,XP_015633382.1 protein PRD1 isoform X4 [Oryza sativa Japonica Group],2.642,4.399
XP_025882043.1,False,89.623,1.0266,False,antimicrobial,93.118,1.1311,False,antimicrobial,93.988,1.1619,False,antimicrobial,XP_025882043.1 ABC transporter B family member 11 isoform X1 [Oryza sativa Japonica Group],3.495,4.365
XP_015631635.1,False,86.927,0.7599,False,defense_signaling,93.686,0.8795,False,defense_signaling,91.277,0.8341,False,defense_signaling,XP_015631635.1 calcineurin-binding protein 1 [Oryza sativa Japonica Group],6.759,4.35
XP_015633529.1,False,87.873,0.9748,False,cell_death_HR,92.11,1.0974,False,antimicrobial,92.197,1.1012,False,antimicrobial,XP_015633529.1 ABC transporter B family member 19 [Oryza sativa Japonica Group],4.237,4.324
XP_015618715.1,False,92.103,0.8497,False,defense_signaling,97.576,1.0151,False,antimicrobial,96.388,1.1686,False,antimicrobial,XP_015618715.1 condensin-2 complex subunit D3 [Oryza sativa Japonica Group],5.473,4.285
XP_015635835.1,False,89.462,1.0231,False,antimicrobial,92.541,1.1126,False,antimicrobial,93.74,1.1526,False,antimicrobial,XP_015635835.1 ABC transporter B family member 11 isoform X2 [Oryza sativa Japonica Group],3.079,4.278
XP_015635759.1,False,89.462,1.0231,False,antimicrobial,92.541,1.1126,False,antimicrobial,93.74,1.1526,False,antimicrobial,XP_015635759.1 ABC transporter B family member 11 isoform X2 [Oryza sativa Japonica Group],3.079,4.278
XP_015620953.1,False,93.752,1.1855,False,NBS_LRR,97.106,1.3354,False,NBS_LRR,98.012,1.3839,False,NBS_LRR,XP_015620953.1 BTB/POZ domain-containing protein FBL11 isoform X4 [Oryza sativa Japonica Group],3.354,4.26
XP_015614229.1,False,28.467,-0.1764,False,defense_signaling,32.925,-0.071,False,defense_signaling,32.726,-0.0754,False,defense_signaling,XP_015614229.1 uncharacterized protein LOC4349466 isoform X1 [Oryza sativa Japonica Group],4.458,4.259
XP_015641766.1,False,89.792,1.0308,False,antimicrobial,93.099,1.1304,False,antimicrobial,93.988,1.1619,False,antimicrobial,XP_015641766.1 ABC transporter B family member 11 isoform X4 [Oryza sativa Japonica Group],3.307,4.196
XP_025882554.1,False,68.164,0.4708,False,PR_proteins,73.649,0.5683,False,defense_signaling,72.357,0.5504,False,defense_signaling,XP_025882554.1 uncharacterized protein LOC107281536 [Oryza sativa Japonica Group],5.485,4.193
XP_015641844.1,False,88.352,0.9963,False,antimicrobial,91.129,1.0678,False,antimicrobial,92.524,1.1121,False,antimicrobial,XP_015641844.1 ABC transporter B family member 11 isoform X5 [Oryza sativa Japonica Group],2.777,4.172
XP_015647985.2,False,64.707,0.4438,False,defense_signaling,67.537,0.4812,False,defense_signaling,68.874,0.5012,False,defense_signaling,XP_015647985.2 uncharacterized protein LOC4324084 [Oryza sativa Japonica Group],2.83,4.167
XP_015639814.1,False,65.712,0.4578,False,defense_signaling,68.103,0.4882,False,defense_signaling,69.867,0.514,False,defense_signaling,XP_015639814.1 actin cytoskeleton-regulatory complex protein PAN1 isoform X2 [Oryza sativa Japonica Group],2.391,4.155
XP_015643213.1,False,84.188,0.8378,False,antimicrobial,93.726,0.8809,False,defense_signaling,88.337,0.8285,False,antimicrobial,XP_015643213.1 protein SWEETIE isoform X3 [Oryza sativa Japonica Group],9.538,4.149
XP_015643211.1,False,84.188,0.8378,False,antimicrobial,93.393,0.8736,False,defense_signaling,88.337,0.8285,False,antimicrobial,XP_015643211.1 protein SWEETIE isoform X1 [Oryza sativa Japonica Group],9.205,4.149
XP_015620247.1,False,62.233,0.3475,False,defense_signaling,66.174,0.3906,False,NBS_LRR,66.369,0.394,False,NBS_LRR,XP_015620247.1 filament-like plant protein 3 [Oryza sativa Japonica Group],3.941,4.136
XP_015620248.1,False,62.233,0.3475,False,defense_signaling,66.174,0.3906,False,NBS_LRR,66.369,0.394,False,NBS_LRR,XP_015620248.1 filament-like plant protein 3 [Oryza sativa Japonica Group],3.941,4.136
XP_015611213.1,False,76.124,0.5828,False,defense_signaling,80.31,0.6598,False,defense_signaling,80.258,0.6603,False,defense_signaling,XP_015611213.1 uncharacterized protein LOC4347199 [Oryza sativa Japonica Group],4.186,4.134
XP_015643668.1,False,76.958,0.6135,False,defense_signaling,85.184,0.7302,False,defense_signaling,81.062,0.6713,False,defense_signaling,XP_015643668.1 uncharacterized protein LOC4340596 [Oryza sativa Japonica Group],8.226,4.104
XP_015646473.1,False,95.211,0.9877,False,antimicrobial,99.152,1.0573,True,defense_signaling,99.248,1.1656,True,antimicrobial,XP_015646473.1 transformation/transcription domain-associated protein [Oryza sativa Japonica Group],3.941,4.037
XP_015630606.1,False,93.816,0.8815,False,defense_signaling,97.745,1.3381,False,antimicrobial,97.844,1.2094,False,cell_death_HR,XP_015630606.1 protein ILITYHIA [Oryza sativa Japonica Group],3.929,4.028
XP_015649247.1,False,95.429,1.2209,False,antimicrobial,98.894,1.4252,False,antimicrobial,99.452,1.4903,True,antimicrobial,"XP_015649247.1 glutamate synthase 1 [NADH], chloroplastic isoform X2 [Oryza sativa Japonica Group]",3.465,4.023
XP_015615537.1,False,64.009,0.4353,False,defense_signaling,67.716,0.4834,False,defense_signaling,68.023,0.4893,False,defense_signaling,XP_015615537.1 FHA domain-containing protein PS1 [Oryza sativa Japonica Group],3.707,4.014
XP_015617351.1,False,94.473,1.2594,False,NBS_LRR,97.966,1.6356,False,NBS_LRR,98.457,1.7782,False,NBS_LRR,XP_015617351.1 disease resistance protein Pik-2-like [Oryza sativa Japonica Group],3.493,3.984
XP_015617310.1,False,94.478,1.2605,False,NBS_LRR,97.987,1.6393,False,NBS_LRR,98.452,1.7772,False,NBS_LRR,XP_015617310.1 disease resistance protein Pik-2-like [Oryza sativa Japonica Group],3.509,3.974
XP_015636167.1,False,61.497,0.3827,False,defense_signaling,63.218,0.4235,False,defense_signaling,65.447,0.4532,False,defense_signaling,XP_015636167.1 protein SMAX1-LIKE 4 [Oryza sativa Japonica Group],1.721,3.95
XP_015639567.1,False,95.339,1.1154,False,antimicrobial,99.479,1.267,True,antimicrobial,99.279,1.2544,True,antimicrobial,XP_015639567.1 serine/threonine-protein kinase TOR [Oryza sativa Japonica Group],4.14,3.94
XP_025879498.1,False,79.023,0.6609,False,NBS_LRR,82.454,0.7215,False,NBS_LRR,82.961,0.7337,False,NBS_LRR,"XP_025879498.1 pentatricopeptide repeat-containing protein At5g15280, mitochondrial isoform X3 [Oryza sativa Japonica Group]",3.431,3.938
XP_015642898.1,False,72.371,0.5511,False,defense_signaling,76.047,0.6,False,defense_signaling,76.308,0.6045,False,defense_signaling,XP_015642898.1 actin cytoskeleton-regulatory complex protein pan1 [Oryza sativa Japonica Group],3.676,3.937
XP_015643574.1,False,83.349,0.7036,False,defense_signaling,90.142,0.8139,False,defense_signaling,87.206,0.7638,False,defense_signaling,XP_015643574.1 uncharacterized protein LOC4340922 [Oryza sativa Japonica Group],6.793,3.857
XP_015643576.1,False,83.349,0.7036,False,defense_signaling,90.142,0.8139,False,defense_signaling,87.206,0.7638,False,defense_signaling,XP_015643576.1 uncharacterized protein LOC4340922 [Oryza sativa Japonica Group],6.793,3.857
XP_015643575.1,False,83.349,0.7036,False,defense_signaling,90.142,0.8139,False,defense_signaling,87.206,0.7638,False,defense_signaling,XP_015643575.1 uncharacterized protein LOC4340922 [Oryza sativa Japonica Group],6.793,3.857
XP_015626960.1,False,92.15,1.0966,False,antimicrobial,96.733,1.2517,False,antimicrobial,95.995,1.2459,False,antimicrobial,XP_015626960.1 RRP12-like protein [Oryza sativa Japonica Group],4.583,3.845
XP_015636305.1,False,49.383,0.1833,False,cell_death_HR,51.671,0.2224,False,cell_death_HR,53.217,0.2543,False,cell_death_HR,XP_015636305.1 importin beta-like SAD2 isoform X2 [Oryza sativa Japonica Group],2.288,3.834
XP_015614071.1,False,90.527,0.8211,False,defense_signaling,93.938,0.8843,False,defense_signaling,94.346,0.8936,False,defense_signaling,XP_015614071.1 uncharacterized protein LOC4349490 [Oryza sativa Japonica Group],3.411,3.819
XP_015646417.1,False,95.814,0.9275,False,defense_signaling,99.176,1.0594,True,defense_signaling,99.584,1.0929,True,defense_signaling,XP_015646417.1 SNF2 domain-containing protein CLASSY 1 [Oryza sativa Japonica Group],3.362,3.77
XP_015614492.1,False,93.832,1.1943,False,NBS_LRR,97.191,1.5339,False,NBS_LRR,97.6,1.5821,False,NBS_LRR,XP_015614492.1 disease resistance protein RGA5-like [Oryza sativa Japonica Group],3.359,3.768
XP_015633554.1,False,70.187,0.4776,False,NBS_LRR,73.679,0.532,False,NBS_LRR,73.947,0.5393,False,NBS_LRR,"XP_015633554.1 CRM-domain containing factor CFM2, chloroplastic isoform X1 [Oryza sativa Japonica Group]",3.492,3.76
